REGION,DISTRICT,Region,District,Classification,Latitude,Longitude,Total_Population,Male_15_64,Female_15_64,Poverty_Incidence_pct,Poverty_Intensity_pct,Unemployment_Rate_pct,Illiteracy_Rate_pct,Uninsurance_Rate_pct,Youth_Dependency_Ratio,Sex_Ratio_15_64,Sexually_Active_Pop_pct,DHS_Region,HIV_Prev_Women_pct,HIV_Prev_Men_pct,HIV_Prev_Total_pct,HIV_Awareness_Women_pct,Condom_Use_pct,High_Risk_Sex_pct,Ever_Tested_HIV_pct,Know_Where_Test_pct,Accepting_Attitudes_pct,TB_Incidence_per100k,TB_HIV_CoInfection_pct,TB_Treatment_Success_pct,ART_Coverage_pct,VCT_Uptake_pct,Doctors_per10k,Nurses_per10k,OOP_Expenditure_pct,HIV_TB_Hotspot,Nat_HIV_New_Infections_per1000,Nat_HIV_Positivity_pct,Nat_PLHIV_All_Ages,Nat_HIV_Deaths,Nat_TB_Incidence_per100k,Nat_TB_New_Relapse_Cases,Nat_TB_HIV_Positive_pct,Data_Source_HIV,Data_Source_TB,Data_Source_Socioeconomic,Data_Source_Geometry,LISA_I,LISA_quadrant,LISA_p_sim,LISA_sig,LISA_cluster,BvLISA_I,BvLISA_quadrant,BvLISA_p,BvLISA_sig,BvLISA_cluster,Gi_z,Gi_p,Gi_cluster,GWR_coef_HIV_Prev_Total_pct,GWR_coef_Poverty_Intensity_pct,GWR_coef_Uninsurance_Rate_pct,GWR_coef_Doctors_per10k,GWR_local_R2,RF_Risk,XGB_Risk,LGB_Risk,Stacked_Risk,Ensemble_Risk_Score
GREATER ACCRA,ADA EAST,Greater Accra,Ada East,District,5.8761016,0.549568161630084,76411.0,21337.0,23053.0,28.2,43.88351490267791,52.66074164968596,30.10314492130875,38.92494163911349,61.93827955440311,0.9250176085311468,58.09372996034602,Greater Accra,2.6000000000000005,1.4,1.9959818355801506,55.535714285714285,43.53333333333334,31.47142857142857,33.33333333333333,60.04999999999999,52.970000000000006,122.3764275166999,12.212067358038109,84.4948569525856,45.97074877572241,30.605657229224814,1.866880059183113,34.14436573070866,31.11546794878381,0,0.47000000000000003,2.5400000000000005,328563.8004165308,12947.250343155301,126.0,19814.331267682745,11.93707463840327,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),-0.15896156837072054,4,0.0,1,HL (High-Low),-0.10586313514389543,4,0.028028028028028028,1,HL (High-Low),-0.9563938056765919,0.469,Not Significant,6.417263182286785,1.6195203877147462,0.1075754330115463,-0.4657398486722803,0.9058456323929734,0.007117391304347825,0.004617391304347827,0.001917391304347826,0.005317391304347826,0.0016173913043478262
GREATER ACCRA,SHAI OSUDOKU,GREATER ACCRA,SHAI OSUDOKU,,5.624192658333333,-0.2349828662869439,173578.5,55808.77777777778,58485.944444444445,13.344444444444443,43.6211290741465,45.10285928809646,8.69130519002571,42.57791715480038,45.5157022093409,0.9595082611869986,65.98249284508076,,2.6,1.3999999999999997,1.9949251137420827,55.5357142857143,43.53333333333333,31.47142857142857,33.33333333333334,60.04999999999999,52.97000000000001,144.0384651859599,11.39846882522153,90.82246359752094,65.4427946296953,42.65174871274699,2.927665303670589,43.670034647673475,19.49885572390675,0,0.47,2.540000000000001,330083.97780366306,13052.99563450239,126.0,19932.598180678284,11.959924063593665,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.019397834889707897,0,0.6936936936936937,0,Not Significant,0.09998931536885108,1,0.036036036036036036,1,HH (High-High),0.24924841605922254,0.354,Not Significant,7.239315706265921,2.059996294143834,0.14521296420843,-0.769712782334983,0.9101419838795108,0.013951246014114944,0.011451246014114944,0.008751246014114944,0.012151246014114945,0.008451246014114944
UPPER EAST,KASENA NANKANA EAST,UPPER EAST,KASENA NANKANA EAST,,10.85427183749998,-0.5820401901139932,92161.33333333331,24398.33333333333,26712.916666666668,47.40833333333334,47.19293802087295,71.40007903469562,46.85664939803208,15.94576021337328,64.94399060181154,0.9277705897787547,55.30773879385512,,0.8,2.2133014369010593,1.5066649247224613,52.12857142857142,38.505378920388694,20.716666666666665,33.33333333333333,39.52184288344621,39.491166973397,157.38734438951963,12.41938028765575,72.32601971350458,59.718640397178454,26.307463459961266,1.4019218239208446,32.964046584331555,34.92475927995243,0,0.4699999999999999,2.54,327895.8736060704,12916.206064443455,126.0,19885.35638633825,11.965295978684384,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.19669300013013055,0,0.2072072072072072,0,Not Significant,-0.5829485811625371,2,0.0,1,LH (Low-High),-0.840464246114969,0.458,Not Significant,7.967453406905582,1.1281234372994082,0.2089549884957245,-0.7399200675736062,0.8173171365728307,0.008232947232947234,0.005732947232947233,0.0030329472329472334,0.006432947232947234,0.0027329472329472334
GREATER ACCRA,ADA WEST,Greater Accra,Ada West,District,5.9040093,0.420370257026968,76087.0,20114.0,21662.0,40.1,44.84942838972377,50.22637801381124,32.36076767358378,59.76258616817955,75.44841468223504,0.9403824510333078,54.90556862538936,Greater Accra,2.5999999999999996,1.4000000000000001,1.992134200678943,55.53571428571428,43.53333333333334,31.47142857142857,33.333333333333336,60.05,52.970000000000006,118.17775835408872,23.401713038949026,83.14217397727252,60.37128666571898,24.127198604124096,1.9946736941968242,33.12316127956453,31.951856338829167,0,0.4699999999999999,2.5400000000000005,332789.54843321897,13086.8905896843,126.0,19886.851392690853,11.934280433753955,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),-0.0529593183110154,0,0.22722722722722724,0,Not Significant,0.004646041780335625,0,0.9169169169169169,0,Not Significant,-0.24771209210939998,0.122,Not Significant,6.574759185286864,1.6998896477983951,0.1175868781242829,-0.5486363737267831,0.9052138234870244,0.010592069528853486,0.008092069528853486,0.005392069528853486,0.008792069528853487,0.0050920695288534865
NORTHERN EAST,BUNKPURUGU NAKPANDURI,North East,Bunkpurugu Nakpanduri,District,10.632198,-0.180118,82384.0,23265.0,23614.0,38.3,45.25586691550606,68.92660302881592,38.827477951376466,9.513847885127367,58.41349535088575,0.9767052992311624,56.9030394251311,Northern (pre 2022),0.7,0.8,0.7507042236759118,35.45,19.238834975205354,15.114285714285714,33.4369923282664,30.496245536431843,38.32551001474648,116.34086101865324,5.480111995638638,79.38389000305214,60.61359926906337,29.633351904925554,1.1758527924178335,31.959794168625024,36.64434653053167,0,0.47000000000000003,2.54,328942.60085471167,12993.05764681884,126.0,20051.08827545551,12.076928309688775,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.8841281508570534,0,0.062062062062062065,0,Not Significant,-1.0492154242250868,2,0.023023023023023025,1,LH (Low-High),-1.890132162379625,0.365,Not Significant,7.519248926692243,1.270751417173856,0.2023724074010523,-0.8103023270759633,0.8262234664820823,0.0055,0.003,0.0003,0.0037,0.0
UPPER EAST,GARU,Upper East,Garu,District,10.76975475,-0.21182067584702,71774.0,17246.0,19558.0,44.7,47.67211063839562,62.95976683399715,49.283749294902066,17.607074573420373,77.12169067957427,0.8496704214918043,51.27762142279935,Upper East,0.8000000000000002,2.1861887428749696,1.510498565703288,52.12857142857143,38.32553951163478,20.716666666666665,33.33333333333334,39.65620203008427,39.726441324759136,163.99136124673723,15.274355053728256,70.50078973033402,55.16996213070505,23.84547475598592,1.187325759610907,31.988187647728996,38.209533130642335,0,0.47,2.54,327017.41544058494,13144.192794789951,126.0,19971.27406008532,11.900321646957579,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.2418361522858717,0,0.0980980980980981,0,Not Significant,-0.3748256586894187,2,0.006006006006006006,1,LH (Low-High),-0.9391265150199449,0.251,Not Significant,7.7274281972949455,1.2078720471899602,0.2051593642320889,-0.8175378190181741,0.8222908830592063,0.008232947232947234,0.005732947232947233,0.0030329472329472334,0.006432947232947234,0.0027329472329472334
GREATER ACCRA,NINGO/PRAMPRAM,GREATER ACCRA,NINGO/PRAMPRAM,,5.624192658333333,-0.2349828662869439,173578.5,55808.77777777778,58485.944444444445,13.344444444444443,43.6949250942178,45.646210776673044,12.494583429985664,42.393410278814436,50.57828906558971,0.9555302630528378,65.98249284508076,,2.6,1.3999999999999995,2.0089491893730576,55.5357142857143,43.53333333333333,31.47142857142857,33.33333333333334,60.04999999999998,52.97000000000001,144.0384651859599,12.97208987034352,93.6681144206599,67.34413484651553,37.150682257069626,3.1794298047828953,46.887105991396915,23.88485242945218,0,0.47,2.5400000000000005,332685.96975214145,12991.181081407589,126.0,20051.27279009097,11.899148425600817,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.021735895244807107,0,0.6936936936936937,0,Not Significant,0.11204123021020601,1,0.036036036036036036,1,HH (High-High),0.26304764671250414,0.12,Not Significant,7.655976998480455,2.4413140423452004,0.1492606224645317,-0.5217161891829042,0.8953482129632039,0.013545319240997132,0.011045319240997133,0.008345319240997132,0.011745319240997133,0.008045319240997132
NORTHERN EAST,EAST MAMPRUSI,NORTHERN EAST,EAST MAMPRUSI,,10.337121987499977,-0.5026164675557578,103515.25,26045.25,28102.25,44.525,45.30319235687576,60.06505002722466,47.95904743416626,22.19666912520959,85.9124626317587,0.9285900533187309,52.2743475582883,,0.7,0.8,0.7564219841162207,35.45,19.261560834486733,15.114285714285714,33.06535430373599,30.43876752715121,38.95834984366883,97.95036834219786,11.095835722474154,84.70881509382934,56.71346519389668,26.119110344633338,1.622813019578515,37.07651533149159,31.70832346332507,0,0.47,2.54,331248.12983914954,12969.039729954877,126.0,19988.706878540237,11.921691108502852,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),1.1712459319580613,3,0.005005005005005005,1,LL (Low-Low),-0.8148851024396074,0,0.07407407407407407,0,Not Significant,-2.09248530285393,0.415,Coldspot 95%,7.715050246640069,1.2286140109414327,0.2053689223257129,-0.7599178225921155,0.8202591850195249,0.0055,0.003,0.0003,0.0037,0.0
GREATER ACCRA,LA DADE-KOTOPON,GREATER ACCRA,LA DADE-KOTOPON,,5.624192658333333,-0.2349828662869439,173578.5,55808.77777777778,58485.944444444445,13.344444444444443,43.32917170458728,44.03844478993983,13.208499968021682,37.747010716502245,44.73255849628155,0.9385027748651185,65.98249284508076,,2.6000000000000005,1.3999999999999997,2.004282476397621,55.535714285714306,43.53333333333333,31.47142857142857,33.333333333333336,60.05,52.97000000000001,144.0384651859599,12.462078167097651,91.56742891580298,68.58216276395142,39.61224101630162,3.3208656753466688,45.47718236125944,24.194430319385823,0,0.47,2.54,331278.0586909337,13046.099453373849,126.0,19891.23900612252,11.986631199349674,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.020957872016495602,0,0.6936936936936937,0,Not Significant,0.1080307821173002,1,0.036036036036036036,1,HH (High-High),0.2744077580491443,0.321,Not Significant,7.89977920291852,2.7877984023485687,0.1359377154753317,-0.5567805041215955,0.9106358935511484,0.008475055537924468,0.005975055537924469,0.0032750555379244687,0.006675055537924469,0.0029750555379244687
UPPER EAST,BAWKU WEST,Upper East,Bawku West,District,10.84277,-0.492947618512454,144189.0,37320.0,39958.0,47.6,47.08764290148824,68.36018876641027,48.30585569100448,12.410893120405316,80.04552660450686,0.9266727757191503,53.5949344263432,Upper East,0.8,2.205376620029091,1.5017575982709115,52.12857142857143,38.01893494659477,20.716666666666665,33.33333333333333,39.11829259982828,39.84142569526299,163.34871038203772,13.251719394748697,76.97893630364169,49.74691057445019,28.24900737151894,1.4994442662332454,30.78782886802125,42.57955005358473,0,0.46999999999999986,2.54,332585.3009086724,12959.596617291654,126.0,19860.21683466875,12.057592836964236,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.19730944547236168,0,0.2072072072072072,0,Not Significant,-0.5995125457480033,2,0.0,1,LH (Low-High),-0.8417297074310652,0.091,Not Significant,7.85861465110843,1.1636189794727358,0.2072009565450303,-0.8162713566949118,0.8190142885714886,0.008232947232947234,0.005732947232947233,0.0030329472329472334,0.006432947232947234,0.0027329472329472334
WESTERN NORTH,AOWIN,WESTERN NORTH,AOWIN,,6.353218683333331,-2.942471394054138,71412.16666666667,22590.166666666668,20511.33333333333,26.15,41.75574462590508,42.82534198419438,46.59343640904969,32.949201521000376,58.76950978398494,1.085132527924483,60.56995134332232,,3.3776797022520006,1.8,2.613083464125398,53.73571428571429,31.46666666666667,22.82857142857144,33.57220821213485,69.05642531203725,39.818128326048324,104.00500925197906,16.094791219386945,88.79961577098187,62.59481780931735,27.363504030353646,2.1392540431182234,37.54215579355253,22.321327024254487,0,0.4756756358748068,2.5518624112197132,327383.75936096854,12889.698236232578,126.0,19975.82831388935,12.053585572989451,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.7313618487201483,1,0.011011011011011011,1,HH (High-High),-0.38940614917231053,0,0.22822822822822822,0,Not Significant,1.5275966231302194,0.011,Not Significant,7.343733613648439,0.5825174950205317,0.1505566426296322,-0.457554403013193,0.8427220618098685,0.009904593929450369,0.007404593929450369,0.004704593929450369,0.00810459392945037,0.004404593929450369
BONO,DORMAA EAST,Bono,Dormaa East,District,7.26432845,-2.64146295349265,67899.0,19943.0,21068.0,19.5,41.72644054958931,50.36637292221758,28.172513971376194,16.10579449911472,54.391120285195896,0.9053252366218548,60.40000589110296,Brong-Ahafo,3.7999999999999994,1.3,2.55,55.40714285714286,26.266666666666666,21.057142857142857,33.333333333333336,68.64405335194861,41.260000000000005,108.99716304996078,14.055300024825625,97.40925557617777,64.84578450426204,24.152403597323712,1.7409879373030281,40.531813969256795,26.402001966074003,0,0.47,2.54,329519.47825604596,12891.470617627421,126.0,20191.597692668536,11.885143106382236,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.6271653075728909,1,0.026026026026026026,1,HH (High-High),0.0015375717864989096,0,0.997997997997998,0,Not Significant,1.5006854079293426,0.437,Not Significant,7.800614212401327,1.0389607951405193,0.1205749982798593,-0.4876826569241543,0.6019224174081638,0.006857664233576642,0.004357664233576643,0.0016576642335766425,0.005057664233576642,0.0013576642335766426
WESTERN NORTH,SUAMAN,Western North,Suaman,District,6.10824159999999,-3.00869712063798,38268.0,13440.0,11022.0,37.5,41.42600082343089,52.23262395605744,57.13881208648407,48.785592353444805,50.91184165047729,1.2224543772929464,63.922859830667925,Western (pre 2022),3.4155715003430918,1.8,2.6071300437071234,53.73571428571428,31.466666666666665,22.82857142857143,33.13571400700144,68.66276991215021,39.939945700650334,78.61266644698772,20.953848869269986,92.61008567911698,58.32868848966974,25.737041209020347,2.238927957900349,37.01565016214158,21.586015150740597,0,0.474693514695325,2.5395556458885116,328117.64424388495,12853.23915890693,126.0,20187.155577633166,12.143550478881783,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.7224227571251166,1,0.01701701701701702,1,HH (High-High),-0.30222279725396367,0,0.33133133133133136,0,Not Significant,1.610721447189076,0.038,Not Significant,7.38274527412158,0.550294482626877,0.1656313180829056,-0.4006459026914353,0.783378465067896,0.009904593929450369,0.007404593929450369,0.004704593929450369,0.00810459392945037,0.004404593929450369
BONO,BEREKUM EAST MUNICIPAL,Bono,Berekum East Municipal,Municipal,7.4848835,-2.56459096524003,106252.0,31142.0,36153.0,12.6,41.16762469055556,50.52686445383186,11.93376910822144,9.622251349236976,51.00035967333404,0.8227145509834866,63.335278394759634,Brong-Ahafo,3.7999999999999994,1.3,2.55,55.40714285714286,26.266666666666666,21.057142857142857,33.333333333333336,68.58339973122484,41.260000000000005,142.30723779792248,11.748482849058648,96.40662747192857,88.41261710477082,39.2389405228887,3.081863050751726,46.74413829747862,18.37500401698675,0,0.47,2.54,332980.6069106356,13053.317842912285,126.0,20013.356418555366,11.943002792068985,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.6271653075728909,1,0.03303303303303303,1,HH (High-High),0.019458910243930774,0,0.9519519519519519,0,Not Significant,1.5006854079293417,0.357,Not Significant,7.7435781875049825,1.3430601369966673,0.1132321519009323,-0.4371739848726006,0.6262622446564297,0.008475055537924468,0.005975055537924469,0.0032750555379244687,0.006675055537924469,0.0029750555379244687
WESTERN NORTH,BIA EAST,Western North,Bia East,District,6.817878,-3.00681786775424,53073.0,16617.0,14414.0,32.9,41.474660158821024,37.139075990981546,38.30081927413208,44.504296444662806,65.67901851852898,1.155276955070261,58.46852448514311,Western (pre 2022),3.409602227329349,1.8,2.5916379076927636,53.73571428571428,31.46666666666667,22.82857142857143,33.36889692983289,69.31537506496288,39.96951880212395,107.34916988633832,14.665171834941086,86.36916920578908,55.313180027998506,25.93004194185411,2.5632165864493297,36.988400898565686,22.301350620690034,0,0.4680427759172928,2.5546581225244136,326950.9498555686,12820.050849854595,126.0,20037.486468835927,12.031963351689054,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.6963643929587049,1,0.012012012012012012,1,HH (High-High),-0.24358394616820242,0,0.4444444444444444,0,Not Significant,1.5813582072072745,0.439,Not Significant,7.710765065842365,0.6235703383036597,0.1469091765309936,-0.5292151876946325,0.6991923215003054,0.008374148061104583,0.005874148061104582,0.0031741480611045827,0.006574148061104583,0.0028741480611045827
BONO,JAMAN SOUTH MUNICIPAL,BONO,JAMAN SOUTH MUNICIPAL,,7.597449616666665,-2.496888077597016,94461.88888888888,28440.0,29306.33333333333,19.58888888888889,42.1998943558502,51.355922861543895,29.5660792617473,18.310934714546114,57.247690967763354,1.007848056980304,60.47526340222542,,3.8000000000000003,1.3,2.5500000000000003,55.40714285714285,26.266666666666648,21.057142857142853,33.333333333333336,68.62619322530198,41.26,120.15611098995888,13.457595102545863,95.62245834199551,71.04572682235765,33.9386305745095,2.4856824548996284,39.05102228502106,22.841080847575412,0,0.46999999999999975,2.5400000000000005,326485.1542391599,13152.301611296478,126.0,20083.892520735015,12.079548858435865,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.6271653075728911,1,0.01901901901901902,1,HH (High-High),0.12831572764119248,0,0.6306306306306306,0,Not Significant,1.4157032120725255,0.497,Not Significant,7.705978109740249,1.3382994860114823,0.1170484876965871,-0.4707657844037417,0.6686562980987368,0.006857664233576642,0.004357664233576643,0.0016576642335766425,0.005057664233576642,0.0013576642335766426
